00001_b.jpg,False
00010.jpg,True
00011.jpg,True
00016.jpg,True
00017.jpg,True
00017_r.jpg,True
00018.jpg,True
00018_b.jpg,True
00021_r.jpg,False
00023.jpg,True
00024.jpg,True
00028.jpg,True
00049.jpg,True
00051.jpg,False
00052.jpg,True
00053.jpg,True
00066.jpg,True
00071.jpg,True
00074.jpg,True
00075.jpg,True
00081.jpg,True
00084.jpg,True
00085.jpg,True
00091.jpg,True
00095.jpg,True
00096.jpg,True
00097.jpg,True
HondaNSX.png,True
Mazda-RX-8.png,True
toyotaPrius.png,True
